date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2023-01-08,ZA11ZNY1,ST8000DM002,8001563222016,0,215869952.0,20.0,0.0,114588119.0,57285.0,20.0,0.0,0.0,30.0,13430.0,3.0,31383.0,30.0,215869952.0,0.0,0.0,0.0,57257.0,105605258864.0,484474722408.0
2023-01-09,ZA11ZNY1,ST8000DM002,8001563222016,0,89653344.0,20.0,0.0,121022115.0,57308.0,20.0,0.0,0.0,30.0,13434.0,3.0,31383.0,30.0,89653344.0,0.0,0.0,0.0,57281.0,105646507056.0,484552661040.0
2023-01-10,ZA11ZNY1,ST8000DM002,8001563222016,0,238779728.0,20.0,0.0,126936490.0,57332.0,20.0,0.0,0.0,30.0,13443.0,3.0,31387.0,30.0,238779728.0,0.0,0.0,0.0,57305.0,105686212048.0,484662082432.0
2023-01-01,ZA11ZNYV,ST8000DM002,8001563222016,0,86606632.0,23.0,0.0,13903735.0,56489.0,23.0,0.0,0.0,31.0,48001.0,6.0,70213.0,31.0,86606632.0,0.0,0.0,0.0,56363.0,104745602816.0,426561986830.0
2023-01-02,ZA11ZNYV,ST8000DM002,8001563222016,0,64703672.0,23.0,0.0,21284466.0,56521.0,23.0,0.0,0.0,31.0,48003.0,6.0,70238.0,31.0,64703672.0,0.0,0.0,0.0,56395.0,104786873512.0,426990304902.0
2023-01-03,ZA11ZNYV,ST8000DM002,8001563222016,0,234154296.0,23.0,0.0,25605830.0,56537.0,23.0,0.0,0.0,31.0,48004.0,6.0,70247.0,31.0,234154296.0,0.0,0.0,0.0,56411.0,104808691320.0,427137937718.0
2023-01-04,ZA11ZNYV,ST8000DM002,8001563222016,0,217945736.0,23.0,0.0,36762192.0,56569.0,23.0,0.0,0.0,31.0,48006.0,6.0,70268.0,31.0,217945736.0,0.0,0.0,0.0,56443.0,104849944568.0,427324763982.0
2023-01-05,ZA11ZNYV,ST8000DM002,8001563222016,0,165388920.0,23.0,0.0,40377608.0,56585.0,23.0,0.0,0.0,31.0,48009.0,6.0,70286.0,31.0,165388920.0,0.0,0.0,0.0,56458.0,104870092072.0,427498317118.0
2023-01-06,ZA11ZNYV,ST8000DM002,8001563222016,0,79048592.0,23.0,0.0,47158304.0,56617.0,23.0,0.0,0.0,31.0,48013.0,6.0,70315.0,31.0,79048592.0,0.0,0.0,0.0,56490.0,104915882912.0,427861616190.0
2023-01-07,ZA11ZNYV,ST8000DM002,8001563222016,0,64320104.0,23.0,0.0,50342571.0,56633.0,23.0,0.0,0.0,31.0,48016.0,6.0,70330.0,31.0,64320104.0,0.0,0.0,0.0,56506.0,104935229800.0,428071787598.0
2023-01-08,ZA11ZNYV,ST8000DM002,8001563222016,0,83530720.0,23.0,0.0,58265274.0,56664.0,23.0,0.0,0.0,32.0,48021.0,6.0,70349.0,32.0,83530720.0,0.0,0.0,0.0,56538.0,104984249760.0,428531418566.0
2023-01-09,ZA11ZNYV,ST8000DM002,8001563222016,0,80163616.0,23.0,0.0,61505492.0,56680.0,23.0,0.0,0.0,32.0,48022.0,6.0,70357.0,32.0,80163616.0,0.0,0.0,0.0,56554.0,105007684440.0,428749928414.0
2023-01-10,ZA11ZNYV,ST8000DM002,8001563222016,0,133526168.0,23.0,0.0,70697878.0,56712.0,23.0,0.0,0.0,32.0,48032.0,6.0,70382.0,32.0,133526168.0,0.0,0.0,0.0,56586.0,105052648896.0,429006427014.0
2023-01-01,ZA11ZP7L,ST8000DM002,8001563222016,0,32907032.0,19.0,0.0,4262459202.0,56495.0,18.0,0.0,0.0,38.0,32821.0,5.0,58550.0,38.0,32907032.0,0.0,0.0,0.0,55952.0,103508993944.0,444438835124.0
2023-01-02,ZA11ZP7L,ST8000DM002,8001563222016,0,159691208.0,19.0,0.0,4270054404.0,56526.0,18.0,0.0,0.0,38.0,32827.0,5.0,58593.0,38.0,159691208.0,0.0,0.0,0.0,55983.0,103549060536.0,444770085660.0
2023-01-03,ZA11ZP7L,ST8000DM002,8001563222016,0,236718384.0,19.0,0.0,4276764681.0,56542.0,18.0,0.0,0.0,38.0,32833.0,5.0,58596.0,38.0,236718384.0,0.0,0.0,0.0,55999.0,103568696200.0,444827477172.0
2023-01-04,ZA11ZP7L,ST8000DM002,8001563222016,0,17658128.0,19.0,0.0,4287495473.0,56573.0,18.0,0.0,0.0,38.0,32847.0,5.0,58635.0,38.0,17658128.0,0.0,0.0,0.0,56031.0,103606227488.0,445062897012.0
2023-01-05,ZA11ZP7L,ST8000DM002,8001563222016,0,11925688.0,19.0,0.0,4293050547.0,56589.0,18.0,0.0,0.0,38.0,32847.0,5.0,58640.0,38.0,11925688.0,0.0,0.0,0.0,56046.0,103627867880.0,445281971196.0
2023-01-06,ZA11ZP7L,ST8000DM002,8001563222016,0,215471024.0,19.0,0.0,2262971.0,56604.0,18.0,0.0,0.0,38.0,32849.0,5.0,58652.0,38.0,215471024.0,0.0,0.0,0.0,56062.0,103648355608.0,445465028804.0
2023-01-07,ZA11ZP7L,ST8000DM002,8001563222016,0,229823920.0,19.0,0.0,9819706.0,56636.0,18.0,0.0,0.0,38.0,32860.0,5.0,58686.0,38.0,229823920.0,0.0,0.0,0.0,56093.0,103692904168.0,445925264068.0
2023-01-08,ZA11ZP7L,ST8000DM002,8001563222016,0,225095920.0,19.0,0.0,15112743.0,56651.0,18.0,0.0,0.0,38.0,32860.0,5.0,58688.0,38.0,225095920.0,0.0,0.0,0.0,56109.0,103715535224.0,446145222372.0
2023-01-09,ZA11ZP7L,ST8000DM002,8001563222016,0,170421368.0,19.0,0.0,22956346.0,56683.0,18.0,0.0,0.0,38.0,32864.0,5.0,58710.0,38.0,170421368.0,0.0,0.0,0.0,56140.0,103755874896.0,446541687876.0
2023-01-10,ZA11ZP7L,ST8000DM002,8001563222016,0,77852824.0,19.0,0.0,27569916.0,56698.0,18.0,0.0,0.0,38.0,32869.0,5.0,58726.0,38.0,77852824.0,0.0,0.0,0.0,56156.0,103778149928.0,446674006708.0
2023-01-01,ZA11ZQA1,ST8000DM002,8001563222016,0,195200616.0,10.0,0.0,3405786078.0,57116.0,10.0,0.0,0.0,32.0,21015.0,1.0,30755.0,32.0,195200616.0,0.0,0.0,0.0,57094.0,105533136696.0,480290045758.0
2023-01-02,ZA11ZQA1,ST8000DM002,8001563222016,0,43733632.0,10.0,0.0,3409611255.0,57140.0,10.0,0.0,0.0,31.0,21016.0,1.0,30769.0,31.0,43733632.0,0.0,0.0,0.0,57118.0,105569769216.0,480594108318.0
2023-01-03,ZA11ZQA1,ST8000DM002,8001563222016,0,117339672.0,10.0,0.0,3413776211.0,57164.0,10.0,0.0,0.0,31.0,21027.0,1.0,30783.0,31.0,117339672.0,0.0,0.0,0.0,57141.0,105606294632.0,480876967222.0
2023-01-04,ZA11ZQA1,ST8000DM002,8001563222016,0,180591864.0,10.0,0.0,3418436303.0,57188.0,10.0,0.0,0.0,32.0,21032.0,1.0,30787.0,32.0,180591864.0,0.0,0.0,0.0,57165.0,105640641008.0,481153019278.0
2023-01-05,ZA11ZQA1,ST8000DM002,8001563222016,0,140893624.0,10.0,0.0,3425438628.0,57223.0,10.0,0.0,0.0,32.0,21035.0,1.0,30790.0,32.0,140893624.0,0.0,0.0,0.0,57201.0,105716085576.0,481527803758.0
2023-01-06,ZA11ZQA1,ST8000DM002,8001563222016,0,114129472.0,10.0,0.0,3429803035.0,57247.0,10.0,0.0,0.0,32.0,21043.0,1.0,30803.0,32.0,114129472.0,0.0,0.0,0.0,57225.0,105759335504.0,481703175302.0
2023-01-07,ZA11ZQA1,ST8000DM002,8001563222016,0,113175496.0,10.0,0.0,3435264112.0,57271.0,10.0,0.0,0.0,32.0,21047.0,1.0,30805.0,32.0,113175496.0,0.0,0.0,0.0,57249.0,105801964960.0,481905239302.0
2023-01-08,ZA11ZQA1,ST8000DM002,8001563222016,0,142097616.0,10.0,0.0,3440101528.0,57295.0,10.0,0.0,0.0,32.0,21049.0,1.0,30810.0,32.0,142097616.0,0.0,0.0,0.0,57273.0,105845846144.0,482135866246.0
2023-01-09,ZA11ZQA1,ST8000DM002,8001563222016,0,223307416.0,10.0,0.0,3444018234.0,57319.0,10.0,0.0,0.0,32.0,21054.0,1.0,30827.0,32.0,223307416.0,0.0,0.0,0.0,57296.0,105891545888.0,482419122222.0
2023-01-10,ZA11ZQA1,ST8000DM002,8001563222016,0,6003512.0,10.0,0.0,3448200405.0,57343.0,10.0,0.0,0.0,32.0,21057.0,1.0,30831.0,32.0,6003512.0,0.0,0.0,0.0,57320.0,105933066056.0,482651162150.0
2023-01-01,ZA11ZV7Q,ST8000DM002,8001563222016,0,132428864.0,19.0,0.0,2439761526.0,56492.0,19.0,0.0,0.0,29.0,49405.0,6.0,58395.0,29.0,132428864.0,0.0,0.0,0.0,56422.0,104102231160.0,405788335076.0
2023-01-02,ZA11ZV7Q,ST8000DM002,8001563222016,0,50424504.0,19.0,0.0,2443116548.0,56508.0,19.0,0.0,0.0,28.0,49408.0,6.0,58407.0,28.0,50424504.0,0.0,0.0,0.0,56438.0,104126119272.0,405927469444.0
2023-01-03,ZA11ZV7Q,ST8000DM002,8001563222016,0,24029584.0,19.0,0.0,2450799189.0,56539.0,19.0,0.0,0.0,28.0,49412.0,6.0,58426.0,28.0,24029584.0,0.0,0.0,0.0,56470.0,104162688840.0,406109333580.0
2023-01-04,ZA11ZV7Q,ST8000DM002,8001563222016,0,103605104.0,19.0,0.0,2455982058.0,56555.0,19.0,0.0,0.0,28.0,49414.0,6.0,58429.0,28.0,103605104.0,0.0,0.0,0.0,56485.0,104186493448.0,406165104492.0
2023-01-05,ZA11ZV7Q,ST8000DM002,8001563222016,0,12198432.0,19.0,0.0,2463014542.0,56587.0,19.0,0.0,0.0,29.0,49417.0,6.0,58452.0,29.0,12198432.0,0.0,0.0,0.0,56517.0,104230252392.0,406519380180.0
2023-01-06,ZA11ZV7Q,ST8000DM002,8001563222016,0,123904792.0,19.0,0.0,2469666522.0,56618.0,19.0,0.0,0.0,28.0,49420.0,6.0,58477.0,28.0,123904792.0,0.0,0.0,0.0,56548.0,104269695136.0,406836686956.0
2023-01-07,ZA11ZV7Q,ST8000DM002,8001563222016,0,93181368.0,19.0,0.0,2472969220.0,56634.0,19.0,0.0,0.0,29.0,49421.0,6.0,58485.0,29.0,93181368.0,0.0,0.0,0.0,56564.0,104292638040.0,407027708964.0
2023-01-08,ZA11ZV7Q,ST8000DM002,8001563222016,0,185178840.0,19.0,0.0,2481340489.0,56665.0,19.0,0.0,0.0,29.0,49424.0,6.0,58496.0,29.0,185178840.0,0.0,0.0,0.0,56596.0,104336998176.0,407321351188.0
2023-01-09,ZA11ZV7Q,ST8000DM002,8001563222016,0,135591968.0,19.0,0.0,2484492110.0,56681.0,19.0,0.0,0.0,29.0,49425.0,6.0,58503.0,29.0,135591968.0,0.0,0.0,0.0,56612.0,104360023472.0,407494102844.0
2023-01-10,ZA11ZV7Q,ST8000DM002,8001563222016,0,115044200.0,19.0,0.0,2492316979.0,56713.0,19.0,0.0,0.0,29.0,49433.0,6.0,58510.0,29.0,115044200.0,0.0,0.0,0.0,56643.0,104401748616.0,407677065556.0
2023-01-01,ZA11ZW0X,ST8000DM002,8001563222016,0,111103400.0,33.0,8.0,3596498401.0,56480.0,33.0,0.0,0.0,41.0,9730.0,23.0,70388.0,41.0,111103400.0,0.0,0.0,0.0,56414.0,103980702920.0,419802854812.0
2023-01-02,ZA11ZW0X,ST8000DM002,8001563222016,0,27146344.0,33.0,8.0,3600179570.0,56495.0,33.0,0.0,0.0,41.0,9731.0,23.0,70410.0,41.0,27146344.0,0.0,0.0,0.0,56430.0,103998999432.0,419944841572.0
2023-01-03,ZA11ZW0X,ST8000DM002,8001563222016,0,182388800.0,33.0,8.0,3608537226.0,56527.0,33.0,0.0,0.0,41.0,9734.0,23.0,70432.0,41.0,182388800.0,0.0,0.0,0.0,56462.0,104033769936.0,420312309828.0
2023-01-04,ZA11ZW0X,ST8000DM002,8001563222016,0,165654304.0,33.0,8.0,3612407568.0,56543.0,33.0,0.0,0.0,41.0,9735.0,23.0,70451.0,41.0,165654304.0,0.0,0.0,0.0,56478.0,104053961600.0,420519583340.0
2023-01-05,ZA11ZW0X,ST8000DM002,8001563222016,0,45101032.0,33.0,8.0,3620132591.0,56575.0,33.0,0.0,0.0,42.0,9740.0,23.0,70481.0,42.0,45101032.0,0.0,0.0,0.0,56509.0,104098310968.0,420846022548.0
2023-01-06,ZA11ZW0X,ST8000DM002,8001563222016,0,227545888.0,33.0,8.0,3623591670.0,56591.0,33.0,0.0,0.0,41.0,9741.0,23.0,70495.0,41.0,227545888.0,0.0,0.0,0.0,56525.0,104122545208.0,421004233164.0
2023-01-07,ZA11ZW0X,ST8000DM002,8001563222016,0,200205608.0,33.0,8.0,3630727276.0,56622.0,33.0,0.0,0.0,41.0,9744.0,23.0,70523.0,41.0,200205608.0,0.0,0.0,0.0,56557.0,104167834528.0,421420870348.0
2023-01-08,ZA11ZW0X,ST8000DM002,8001563222016,0,133083976.0,33.0,8.0,3634242238.0,56638.0,33.0,0.0,0.0,41.0,9744.0,23.0,70539.0,41.0,133083976.0,0.0,0.0,0.0,56573.0,104194698560.0,421571033172.0
2023-01-09,ZA11ZW0X,ST8000DM002,8001563222016,0,43313592.0,33.0,8.0,3640797788.0,56670.0,33.0,0.0,0.0,41.0,9744.0,23.0,70573.0,41.0,43313592.0,0.0,0.0,0.0,56605.0,104237711240.0,421934533956.0
2023-01-10,ZA11ZW0X,ST8000DM002,8001563222016,0,217977840.0,33.0,8.0,3643677130.0,56686.0,33.0,0.0,0.0,41.0,9744.0,23.0,70579.0,41.0,217977840.0,0.0,0.0,0.0,56621.0,104259399912.0,422087509532.0
2023-01-01,ZA11ZWL3,ST8000DM002,8001563222016,0,207945128.0,18.0,8.0,3681537575.0,56493.0,17.0,0.0,0.0,42.0,249481.0,3.0,67545.0,42.0,207945128.0,0.0,0.0,0.0,56423.0,104718976736.0,427911750766.0
2023-01-02,ZA11ZWL3,ST8000DM002,8001563222016,0,180924168.0,18.0,8.0,3685824908.0,56509.0,17.0,0.0,0.0,42.0,249484.0,3.0,67547.0,42.0,180924168.0,0.0,0.0,0.0,56439.0,104747324944.0,428101954326.0
2023-01-03,ZA11ZWL3,ST8000DM002,8001563222016,0,219533696.0,18.0,8.0,3693773359.0,56541.0,17.0,0.0,0.0,42.0,249489.0,3.0,67610.0,42.0,219533696.0,0.0,0.0,0.0,56470.0,104784701232.0,428347331886.0
2023-01-04,ZA11ZWL3,ST8000DM002,8001563222016,0,67431712.0,18.0,8.0,3699053881.0,56557.0,17.0,0.0,0.0,42.0,249492.0,3.0,67611.0,42.0,67431712.0,0.0,0.0,0.0,56486.0,104805371872.0,428418905198.0
2023-01-05,ZA11ZWL3,ST8000DM002,8001563222016,0,88943312.0,18.0,8.0,3708532815.0,56589.0,17.0,0.0,0.0,42.0,249502.0,3.0,67630.0,42.0,88943312.0,0.0,0.0,0.0,56518.0,104847658296.0,428645019470.0
2023-01-06,ZA11ZWL3,ST8000DM002,8001563222016,0,34698464.0,18.0,8.0,3712083028.0,56604.0,17.0,0.0,0.0,42.0,249504.0,3.0,67645.0,42.0,34698464.0,0.0,0.0,0.0,56534.0,104870821504.0,428811849382.0
2023-01-07,ZA11ZWL3,ST8000DM002,8001563222016,0,89796896.0,18.0,8.0,3719465088.0,56636.0,17.0,0.0,0.0,42.0,249519.0,3.0,67709.0,42.0,89796896.0,0.0,0.0,0.0,56565.0,104916640360.0,429066330894.0
2023-01-08,ZA11ZWL3,ST8000DM002,8001563222016,0,42877408.0,18.0,8.0,3722704299.0,56652.0,17.0,0.0,0.0,43.0,249521.0,3.0,67737.0,43.0,42877408.0,0.0,0.0,0.0,56581.0,104938168704.0,429242123726.0
2023-01-09,ZA11ZWL3,ST8000DM002,8001563222016,0,211845544.0,18.0,8.0,3731033242.0,56684.0,17.0,0.0,0.0,43.0,249525.0,3.0,67743.0,43.0,211845544.0,0.0,0.0,0.0,56613.0,104980113336.0,429613673094.0
2023-01-10,ZA11ZWL3,ST8000DM002,8001563222016,0,88609480.0,18.0,8.0,3734888670.0,56699.0,17.0,0.0,0.0,43.0,249531.0,3.0,67787.0,43.0,88609480.0,0.0,0.0,0.0,56629.0,104999424680.0,429716343126.0
2023-01-01,ZA11ZWVR,ST8000DM002,8001563222016,0,129074032.0,11.0,0.0,2838409506.0,57223.0,11.0,0.0,0.0,22.0,16722.0,5.0,61700.0,22.0,129074032.0,0.0,0.0,0.0,57196.0,108536199432.0,419922127740.0
2023-01-02,ZA11ZWVR,ST8000DM002,8001563222016,0,162644688.0,11.0,0.0,2843784324.0,57247.0,11.0,0.0,0.0,21.0,16727.0,5.0,61719.0,21.0,162644688.0,0.0,0.0,0.0,57219.0,108564858168.0,420173857468.0
2023-01-03,ZA11ZWVR,ST8000DM002,8001563222016,0,47240776.0,11.0,0.0,2852274914.0,57270.0,11.0,0.0,0.0,21.0,16730.0,5.0,61728.0,21.0,47240776.0,0.0,0.0,0.0,57243.0,108588623080.0,420279130972.0
2023-01-04,ZA11ZWVR,ST8000DM002,8001563222016,0,193167656.0,11.0,0.0,2859989644.0,57294.0,11.0,0.0,0.0,22.0,16737.0,5.0,61737.0,22.0,193167656.0,0.0,0.0,0.0,57267.0,108612076936.0,420401603996.0
2023-01-05,ZA11ZWVR,ST8000DM002,8001563222016,0,198367456.0,11.0,0.0,2865213870.0,57317.0,11.0,0.0,0.0,22.0,16745.0,5.0,61773.0,22.0,198367456.0,0.0,0.0,0.0,57290.0,108635488128.0,420627941292.0
2023-01-06,ZA11ZWVR,ST8000DM002,8001563222016,0,217817352.0,11.0,0.0,2870359910.0,57341.0,11.0,0.0,0.0,21.0,16753.0,5.0,61811.0,21.0,217817352.0,0.0,0.0,0.0,57314.0,108669627720.0,420858749324.0
2023-01-07,ZA11ZWVR,ST8000DM002,8001563222016,0,21173232.0,11.0,0.0,2875560363.0,57364.0,11.0,0.0,0.0,22.0,16760.0,5.0,61841.0,22.0,21173232.0,0.0,0.0,0.0,57337.0,108700402784.0,421124263212.0
2023-01-08,ZA11ZWVR,ST8000DM002,8001563222016,0,107880288.0,11.0,0.0,2881650997.0,57388.0,11.0,0.0,0.0,22.0,16764.0,5.0,61847.0,22.0,107880288.0,0.0,0.0,0.0,57361.0,108732010592.0,421424526180.0
2023-01-09,ZA11ZWVR,ST8000DM002,8001563222016,0,195555272.0,11.0,0.0,2886781185.0,57411.0,11.0,0.0,0.0,21.0,16767.0,5.0,61875.0,21.0,195555272.0,0.0,0.0,0.0,57384.0,108764470240.0,421728503916.0
2023-01-10,ZA11ZWVR,ST8000DM002,8001563222016,0,116214464.0,11.0,0.0,2894076066.0,57435.0,11.0,0.0,0.0,22.0,16770.0,5.0,61884.0,22.0,116214464.0,0.0,0.0,0.0,57407.0,108793742352.0,421866497788.0
2023-01-01,ZA11ZZF7,ST8000DM002,8001563222016,0,221667568.0,14.0,0.0,1506679249.0,50043.0,14.0,0.0,0.0,37.0,33792.0,2.0,75903.0,37.0,221667568.0,0.0,0.0,0.0,50016.0,87427143632.0,409046333014.0
2023-01-02,ZA11ZZF7,ST8000DM002,8001563222016,0,141701736.0,14.0,0.0,1510157713.0,50059.0,14.0,0.0,0.0,37.0,33797.0,2.0,75941.0,37.0,141701736.0,0.0,0.0,0.0,50032.0,87455675840.0,409182649638.0
2023-01-03,ZA11ZZF7,ST8000DM002,8001563222016,0,4207808.0,14.0,0.0,1517895501.0,50091.0,14.0,0.0,0.0,37.0,33799.0,2.0,75979.0,37.0,4207808.0,0.0,0.0,0.0,50064.0,87514055728.0,409476317886.0
2023-01-04,ZA11ZZF7,ST8000DM002,8001563222016,0,188273008.0,14.0,0.0,1522361926.0,50107.0,14.0,0.0,0.0,37.0,33801.0,2.0,75996.0,37.0,188273008.0,0.0,0.0,0.0,50079.0,87537593032.0,409636845782.0
2023-01-05,ZA11ZZF7,ST8000DM002,8001563222016,0,183398632.0,14.0,0.0,1529612315.0,50138.0,14.0,0.0,0.0,36.0,33802.0,2.0,76086.0,36.0,183398632.0,0.0,0.0,0.0,50111.0,87583249928.0,409830585542.0
2023-01-06,ZA11ZZF7,ST8000DM002,8001563222016,0,86450184.0,14.0,0.0,1536193635.0,50170.0,14.0,0.0,0.0,36.0,33807.0,2.0,76124.0,36.0,86450184.0,0.0,0.0,0.0,50142.0,87622391096.0,410185326782.0
2023-01-07,ZA11ZZF7,ST8000DM002,8001563222016,0,3832416.0,14.0,0.0,1539760497.0,50186.0,14.0,0.0,0.0,36.0,33807.0,2.0,76166.0,36.0,3832416.0,0.0,0.0,0.0,50158.0,87645097368.0,410326898566.0
2023-01-08,ZA11ZZF7,ST8000DM002,8001563222016,0,5338992.0,14.0,0.0,1546821836.0,50217.0,14.0,0.0,0.0,37.0,33818.0,2.0,76244.0,37.0,5338992.0,0.0,0.0,0.0,50190.0,87700531824.0,410519108798.0
2023-01-09,ZA11ZZF7,ST8000DM002,8001563222016,0,177448584.0,14.0,0.0,1550472397.0,50233.0,14.0,0.0,0.0,37.0,33822.0,2.0,76264.0,37.0,177448584.0,0.0,0.0,0.0,50206.0,87720642736.0,410671107478.0
2023-01-10,ZA11ZZF7,ST8000DM002,8001563222016,0,159027640.0,14.0,0.0,1558664116.0,50265.0,14.0,0.0,0.0,37.0,33827.0,2.0,76342.0,37.0,159027640.0,0.0,0.0,0.0,50237.0,87765838376.0,410854395366.0
2023-01-01,ZA1201BW,ST8000DM002,8001563222016,0,146413944.0,6.0,0.0,3797795089.0,57246.0,6.0,0.0,0.0,27.0,16824.0,1.0,62608.0,27.0,146413944.0,0.0,0.0,0.0,57220.0,108243286400.0,441926481120.0
2023-01-02,ZA1201BW,ST8000DM002,8001563222016,0,243716936.0,6.0,0.0,3803597180.0,57269.0,6.0,0.0,0.0,27.0,16831.0,1.0,62624.0,27.0,243716936.0,0.0,0.0,0.0,57243.0,108273239264.0,442237992992.0
2023-01-03,ZA1201BW,ST8000DM002,8001563222016,0,141692544.0,6.0,0.0,3812720273.0,57293.0,6.0,0.0,0.0,27.0,16836.0,1.0,62637.0,27.0,141692544.0,0.0,0.0,0.0,57267.0,108302896688.0,442350989032.0
2023-01-04,ZA1201BW,ST8000DM002,8001563222016,0,238043376.0,6.0,0.0,3822386627.0,57317.0,6.0,0.0,0.0,27.0,16839.0,1.0,62643.0,27.0,238043376.0,0.0,0.0,0.0,57291.0,108341395184.0,442408841368.0
2023-01-05,ZA1201BW,ST8000DM002,8001563222016,0,1931704.0,6.0,0.0,3828155798.0,57340.0,6.0,0.0,0.0,28.0,16840.0,1.0,62670.0,28.0,1931704.0,0.0,0.0,0.0,57314.0,108374449616.0,442628675432.0
2023-01-06,ZA1201BW,ST8000DM002,8001563222016,0,22374992.0,6.0,0.0,3833399927.0,57364.0,6.0,0.0,0.0,27.0,16844.0,1.0,62702.0,27.0,22374992.0,0.0,0.0,0.0,57338.0,108410866576.0,442857723448.0
2023-01-07,ZA1201BW,ST8000DM002,8001563222016,0,92803856.0,6.0,0.0,3838957062.0,57388.0,6.0,0.0,0.0,28.0,16850.0,1.0,62737.0,28.0,92803856.0,0.0,0.0,0.0,57361.0,108443305976.0,443142873512.0
2023-01-08,ZA1201BW,ST8000DM002,8001563222016,0,162907392.0,6.0,0.0,3845610408.0,57411.0,6.0,0.0,0.0,28.0,16852.0,1.0,62750.0,28.0,162907392.0,0.0,0.0,0.0,57385.0,108475568272.0,443426813584.0
2023-01-09,ZA1201BW,ST8000DM002,8001563222016,0,46444480.0,6.0,0.0,3851150855.0,57435.0,6.0,0.0,0.0,27.0,16857.0,1.0,62773.0,27.0,46444480.0,0.0,0.0,0.0,57409.0,108510983056.0,443765332704.0
2023-01-10,ZA1201BW,ST8000DM002,8001563222016,0,243845576.0,6.0,0.0,3858474853.0,57458.0,6.0,0.0,0.0,27.0,16866.0,1.0,62786.0,27.0,243845576.0,0.0,0.0,0.0,57432.0,108551857840.0,443921859016.0
2023-01-01,ZA1204J9,ST8000DM002,8001563222016,0,47455976.0,12.0,8.0,3790829599.0,57118.0,12.0,0.0,0.0,21.0,30350.0,2.0,33156.0,21.0,47455976.0,0.0,0.0,0.0,57090.0,105780351000.0,468332346892.0
2023-01-02,ZA1204J9,ST8000DM002,8001563222016,0,55138704.0,12.0,8.0,3795504575.0,57141.0,12.0,0.0,0.0,21.0,30358.0,2.0,33194.0,21.0,55138704.0,0.0,0.0,0.0,57114.0,105817186072.0,468547858828.0
2023-01-03,ZA1204J9,ST8000DM002,8001563222016,0,71645136.0,12.0,8.0,3801367437.0,57165.0,12.0,0.0,0.0,21.0,30363.0,2.0,33215.0,21.0,71645136.0,0.0,0.0,0.0,57138.0,105858463456.0,468768321284.0
2023-01-04,ZA1204J9,ST8000DM002,8001563222016,0,46661456.0,12.0,8.0,3806529960.0,57189.0,12.0,0.0,0.0,21.0,30371.0,2.0,33232.0,21.0,46661456.0,0.0,0.0,0.0,57161.0,105900091536.0,468948620716.0
2023-01-05,ZA1204J9,ST8000DM002,8001563222016,0,234169856.0,12.0,8.0,3812193280.0,57213.0,12.0,0.0,0.0,21.0,30380.0,2.0,33246.0,21.0,234169856.0,0.0,0.0,0.0,57185.0,105942224288.0,469093996364.0
2023-01-06,ZA1204J9,ST8000DM002,8001563222016,0,230967592.0,12.0,8.0,3816896447.0,57236.0,12.0,0.0,0.0,21.0,30383.0,2.0,33264.0,21.0,230967592.0,0.0,0.0,0.0,57209.0,105988141464.0,469289341972.0
2023-01-07,ZA1204J9,ST8000DM002,8001563222016,0,183676248.0,12.0,8.0,3821657201.0,57260.0,12.0,0.0,0.0,21.0,30389.0,2.0,33303.0,21.0,183676248.0,0.0,0.0,0.0,57233.0,106025288216.0,469449513588.0
2023-01-08,ZA1204J9,ST8000DM002,8001563222016,0,193729496.0,12.0,8.0,3825926097.0,57284.0,12.0,0.0,0.0,21.0,30397.0,2.0,33325.0,21.0,193729496.0,0.0,0.0,0.0,57257.0,106074313064.0,469655340900.0
2023-01-09,ZA1204J9,ST8000DM002,8001563222016,0,163878384.0,12.0,8.0,3830496987.0,57308.0,12.0,0.0,0.0,21.0,30403.0,2.0,33368.0,21.0,163878384.0,0.0,0.0,0.0,57280.0,106117481976.0,469827989492.0
2023-01-10,ZA1204J9,ST8000DM002,8001563222016,0,158955088.0,12.0,8.0,3835703292.0,57332.0,12.0,0.0,0.0,21.0,30414.0,2.0,33389.0,21.0,158955088.0,0.0,0.0,0.0,57304.0,106160020680.0,470025573316.0
2023-01-01,ZA12057D,ST8000DM002,8001563222016,0,193659752.0,24.0,0.0,3324520885.0,56494.0,24.0,0.0,0.0,41.0,20202.0,6.0,68495.0,41.0,193659752.0,0.0,0.0,0.0,56368.0,104927448360.0,414563641606.0
2023-01-02,ZA12057D,ST8000DM002,8001563222016,0,127093560.0,24.0,0.0,3331639535.0,56526.0,24.0,0.0,0.0,40.0,20205.0,6.0,68520.0,40.0,127093560.0,0.0,0.0,0.0,56400.0,104969031600.0,414950430030.0
2023-01-03,ZA12057D,ST8000DM002,8001563222016,0,58816280.0,24.0,0.0,3335504822.0,56541.0,24.0,0.0,0.0,40.0,20207.0,6.0,68536.0,40.0,58816280.0,0.0,0.0,0.0,56415.0,104987414824.0,415109239094.0
